城市,日期,銷售額,評分_平均,商品類型,比賽日,是比賽日
Shanghai,2024-07-23,238,4.5963737339463036,美食體驗,,False
Shanghai,2024-07-24,516,4.04523782981024,美食體驗,,False
Shanghai,2024-07-25,219,4.296483635738071,交通票券,,False
Shanghai,2024-07-26,253,4.024136562146356,美食體驗,,False
Shanghai,2024-07-27,402,4.969317213559602,美食體驗,,False
Shanghai,2024-07-28,315,4.717055481057608,一日遊,,False
Shanghai,2024-07-29,384,4.415303275063957,門票,,False
Shanghai,2024-07-30,440,4.807932224812388,交通票券,,False
Shanghai,2024-07-31,471,4.6187902767101265,一日遊,,False
Shanghai,2024-08-01,491,4.7000953458387755,門票,,False
Shanghai,2024-08-02,158,4.954772840013278,美食體驗,,False
Shanghai,2024-08-03,342,4.70334868520887,門票,,False
Shanghai,2024-08-04,304,4.7571073355787385,交通票券,,False
Shanghai,2024-08-05,480,4.265009846947852,交通票券,,False
Shanghai,2024-08-06,403,4.7652030017642435,一日遊,,False
Shanghai,2024-08-07,421,4.435176134665436,一日遊,,False
Shanghai,2024-08-08,262,4.7472367968704745,交通票券,,False
Shanghai,2024-08-09,211,4.655401546418817,交通票券,,False
Shanghai,2024-08-10,293,4.573031509012256,美食體驗,,False
Shanghai,2024-08-11,211,4.329958375187283,一日遊,,False
Shanghai,2024-08-12,453,4.576034699987561,一日遊,,False
Shanghai,2024-08-13,279,4.7955099080675865,交通票券,,False
Shanghai,2024-08-14,204,4.180282215233253,一日遊,,False
Shanghai,2024-08-15,393,4.976847195228151,一日遊,,False
Shanghai,2024-08-16,415,4.551481783398921,門票,,False
Shanghai,2024-08-17,178,4.930271536425663,美食體驗,,False
Shanghai,2024-08-18,116,4.574242641375172,一日遊,,False
Shanghai,2024-08-19,134,4.131625764246879,美食體驗,,False
Shanghai,2024-08-20,163,4.104877542348042,一日遊,,False
Shanghai,2024-08-21,213,4.0595419846764,門票,,False
Shanghai,2024-08-22,189,4.420402543457612,美食體驗,,False
Shanghai,2024-08-23,452,4.918525365378904,交通票券,,False
Shanghai,2024-08-24,484,4.098113305067184,門票,,False
Shanghai,2024-08-25,348,4.864393241707511,交通票券,,False
Shanghai,2024-08-26,362,4.6020944157133075,交通票券,,False
Shanghai,2024-08-27,242,4.6049228662886295,門票,,False
Shanghai,2024-08-28,68,4.251558333036947,美食體驗,,False
Shanghai,2024-08-29,426,4.15330575581914,一日遊,,False
Shanghai,2024-08-30,170,4.887867842422104,美食體驗,,False
Shanghai,2024-08-31,351,4.32038500986869,一日遊,,False
Shanghai,2024-09-01,515,4.932822643760641,一日遊,,False
Shanghai,2024-09-02,336,4.870550609827715,美食體驗,,False
Shanghai,2024-09-03,233,4.108819922507673,美食體驗,,False
Shanghai,2024-09-04,252,4.394625701174247,一日遊,,False
Shanghai,2024-09-05,192,4.487249174277531,交通票券,,False
Shanghai,2024-09-06,245,4.514201223183532,美食體驗,,False
Shanghai,2024-09-07,386,4.578102869593321,美食體驗,,False
Shanghai,2024-09-08,232,4.190222871699789,一日遊,,False
Shanghai,2024-09-09,451,4.348142066953131,美食體驗,,False
Shanghai,2024-09-10,300,4.827221653379379,門票,,False
Shanghai,2024-09-11,424,4.0796411938488735,門票,,False
Shanghai,2024-09-12,235,4.964253083159917,美食體驗,,False
Shanghai,2024-09-13,378,4.684324272730164,交通票券,,False
Shanghai,2024-09-14,358,4.428799290327442,門票,,False
Shanghai,2024-09-15,232,4.951135260043676,一日遊,,False
Shanghai,2024-09-16,140,4.4141770905448885,美食體驗,,False
Shanghai,2024-09-17,254,4.4861155950023175,美食體驗,,False
Shanghai,2024-09-18,388,4.1943099247775235,美食體驗,,False
Shanghai,2024-09-19,284,4.852996301326856,交通票券,,False
Shanghai,2024-09-20,236,4.98635140704685,門票,,False
Shanghai,2024-09-21,349,4.5815647217387845,美食體驗,,False
Shanghai,2024-09-22,163,4.437477257857864,門票,,False
Shanghai,2024-09-23,144,4.680611400802047,門票,,False
Shanghai,2024-09-24,244,4.626479586798804,一日遊,,False
Shanghai,2024-09-25,229,4.509513322530222,美食體驗,,False
Shanghai,2024-09-26,437,4.684586216535175,美食體驗,,False
Shanghai,2024-09-27,460,4.757932043807293,一日遊,,False
Shanghai,2024-09-28,449,4.162796791914908,美食體驗,,False
Shanghai,2024-09-29,446,4.999267034498517,交通票券,,False
Shanghai,2024-09-30,187,4.7178732955648,一日遊,,False
Shanghai,2024-10-01,336,4.735419563969002,門票,,False
Shanghai,2024-10-02,438,4.025611078508801,一日遊,,False
Shanghai,2024-10-03,310,4.643037550532448,交通票券,,False
Shanghai,2024-10-04,491,4.736422225582883,一日遊,,False
Shanghai,2024-10-05,387,4.621756281969552,交通票券,,False
Shanghai,2024-10-06,495,4.988335193444492,美食體驗,,False
Shanghai,2024-10-07,187,4.911903650653237,門票,,False
Shanghai,2024-10-08,393,4.627695992160177,美食體驗,,False
Shanghai,2024-10-09,469,4.60877875571607,一日遊,,False
Shanghai,2024-10-10,216,4.654876184928966,門票,,False
Shanghai,2024-10-11,385,4.000044412050441,美食體驗,,False
Shanghai,2024-10-12,393,4.217002548416914,門票,,False
Shanghai,2024-10-13,267,4.292033559366209,美食體驗,,False
Shanghai,2024-10-14,161,4.393266496311552,門票,,False
Shanghai,2024-10-15,372,4.59946829633197,門票,,False
Shanghai,2024-10-16,366,4.460825407747913,交通票券,,False
Shanghai,2024-10-17,311,4.268799727095973,一日遊,,False
Shanghai,2024-10-18,101,4.702205045760768,交通票券,,False
Shanghai,2024-10-19,133,4.71304524761242,一日遊,,False
Shanghai,2024-10-20,312,4.9399824646803525,交通票券,,False
Shanghai,2024-10-21,296,4.321077639197858,一日遊,,False
Shanghai,2024-10-22,399,4.873707450132846,美食體驗,,False
Shanghai,2024-10-23,219,4.995718434165782,一日遊,,False
Shanghai,2024-10-24,265,4.202033861111155,美食體驗,,False
Shanghai,2024-10-25,407,4.305637803170301,門票,,False
Shanghai,2024-10-26,119,4.708956149421524,美食體驗,,False
Shanghai,2024-10-27,393,4.9688336677103,美食體驗,,False
Shanghai,2024-10-28,148,4.578066514682268,交通票券,,False
Shanghai,2024-10-29,150,4.109021684009638,門票,,False
Shanghai,2024-10-30,216,4.644513468815784,一日遊,,False
Shanghai,2024-10-31,318,4.763353897426525,交通票券,,False
Shanghai,2024-11-01,101,4.439103746332947,門票,,False
Shanghai,2024-11-02,347,4.654164584654792,美食體驗,,False
Shanghai,2024-11-03,362,4.460920546362529,美食體驗,,False
Shanghai,2024-11-04,132,4.096567810614359,美食體驗,,False
Shanghai,2024-11-05,273,4.109228759084252,一日遊,,False
Shanghai,2024-11-06,267,4.784480853108653,門票,,False
Shanghai,2024-11-07,330,4.633194274312425,美食體驗,,False
Shanghai,2024-11-08,325,4.568745654360558,交通票券,,False
Shanghai,2024-11-09,143,4.6271233157136225,門票,,False
Shanghai,2024-11-10,224,4.9279766751282095,一日遊,,False
Shanghai,2024-11-11,283,4.654054958412048,一日遊,,False
Shanghai,2024-11-12,130,4.112892100726454,一日遊,,False
Shanghai,2024-11-13,142,4.145979518684859,美食體驗,,False
Shanghai,2024-11-14,218,4.703396647928408,門票,,False
Shanghai,2024-11-15,352,4.531106604189952,交通票券,,False
Shanghai,2024-11-16,90,4.65106001177083,門票,,False
Shanghai,2024-11-17,174,4.312376979469185,一日遊,,False
Shanghai,2024-11-18,229,4.37566682316064,門票,,False
Shanghai,2024-11-19,361,4.019253532305677,美食體驗,,False
Shanghai,2024-11-20,413,4.059738188562574,美食體驗,,False
Shanghai,2024-11-21,251,4.062539263367046,美食體驗,,False
Shanghai,2024-11-22,384,4.656769690988658,交通票券,,False
Shanghai,2024-11-23,279,4.683012207638615,交通票券,,False
Shanghai,2024-11-24,228,4.970853268690443,美食體驗,,False
Shanghai,2024-11-25,460,4.744293300754167,交通票券,,False
Shanghai,2024-11-26,468,4.303194157290444,美食體驗,,False
Shanghai,2024-11-27,240,4.5030404043783605,交通票券,,False
Shanghai,2024-11-28,445,4.0372326645842636,門票,,False
Shanghai,2024-11-29,466,4.379495967183056,美食體驗,,False
Shanghai,2024-11-30,189,4.823469524716218,一日遊,,False
Shanghai,2024-12-01,207,4.568540096100193,一日遊,,False
Shanghai,2024-12-02,151,4.654897062779025,美食體驗,,False
Shanghai,2024-12-03,502,4.894194712913775,門票,,False
Shanghai,2024-12-04,420,4.594236342437632,一日遊,,False
Shanghai,2024-12-05,255,4.946172392799027,一日遊,,False
Shanghai,2024-12-06,329,4.7147421777175,門票,,False
Shanghai,2024-12-07,337,4.065690958448142,一日遊,,False
Shanghai,2024-12-08,255,4.18800171988566,美食體驗,,False
Shanghai,2024-12-09,233,4.683903371749483,一日遊,,False
Shanghai,2024-12-10,283,4.661403628917792,門票,,False
Shanghai,2024-12-11,498,4.298163089595569,美食體驗,,False
Shanghai,2024-12-12,132,4.773730205220973,門票,,False
Shanghai,2024-12-13,426,4.728156318653207,美食體驗,,False
Shanghai,2024-12-14,202,4.148398957874665,一日遊,,False
Shanghai,2024-12-15,406,4.065716017590932,交通票券,,False
Shanghai,2024-12-16,189,4.199078650891785,一日遊,,False
Shanghai,2024-12-17,182,4.426214663502763,一日遊,,False
Shanghai,2024-12-18,451,4.5133871696098735,門票,,False
Shanghai,2024-12-19,358,4.648414411018442,交通票券,,False
Shanghai,2024-12-20,473,4.203698359438586,美食體驗,,False
Shanghai,2024-12-21,72,4.500102903454845,門票,,False
Shanghai,2024-12-22,240,4.300573502774471,門票,,False
Shanghai,2024-12-23,403,4.683046497316486,門票,,False
Shanghai,2024-12-24,188,4.50815150194301,美食體驗,,False
Shanghai,2024-12-25,357,4.984908541573319,門票,,False
Shanghai,2024-12-26,210,4.075384177978132,門票,,False
Shanghai,2024-12-27,154,4.5487093481805205,一日遊,,False
Shanghai,2024-12-28,433,4.292133345574449,門票,,False
Shanghai,2024-12-29,183,4.043433519447959,交通票券,,False
Shanghai,2024-12-30,286,4.302132209338175,交通票券,,False
Shanghai,2024-12-31,294,4.086048048441791,交通票券,,False
